Price,Model,Leather_interior,Fuel_type,Mileage,Gear_box_type,Airbags,Car_age
38063,Santa FE,Yes,Diesel,147786,Automatic,4,8
23207,C-MAX,Yes,Plug-in Hybrid,65000,Automatic,8,10
50651,Impala,Yes,Petrol,66522,Automatic,4,8
10349,Prius,No,Hybrid,0,Automatic,8,17
15323,Elantra,Yes,Petrol,172253,Automatic,4,12
24000,CHR,Yes,Hybrid,6000,Automatic,8,5
16452,Genesis,Yes,Petrol,106526,Automatic,4,14
25004,Elantra,Yes,Petrol,52569,Automatic,4,10
2038,Civic,Yes,Petrol,80542,Automatic,12,9
6429,Prius,Yes,Hybrid,0,Automatic,12,6
26594,Orlando,Yes,LPG,140070,Automatic,4,6
862,Volt,Yes,Hybrid,133195,Automatic,0,10
18817,Sonata,Yes,Petrol,92479,Tiptronic,10,11
21950,Prius,No,Hybrid,107000,Variator,12,10
25889,Elantra,Yes,Petrol,131000,Automatic,4,10
14069,Elantra,Yes,Petrol,100403,Automatic,4,14
9252,Sportage,Yes,Diesel,53986,Automatic,4,15
6611,Sportage,Yes,Diesel,142654,Automatic,4,17
5018,RX 450,Yes,Hybrid,167222,Automatic,12,14
1568,E 350,Yes,Diesel,77205,Automatic,12,8
18826,Elantra,Yes,Petrol,87210,Automatic,4,13
3136,Camry,Yes,Hybrid,159379,Automatic,12,12
14113,Insight,No,Hybrid,111000,Tiptronic,6,15
31349,H1,Yes,Diesel,152469,Automatic,4,10
16935,CT 200h,Yes,Hybrid,94949,Automatic,0,9
27284,Volt,No,Plug-in Hybrid,121000,Tiptronic,10,10
16621,E 350,Yes,Diesel,119379,Automatic,12,13
18817,Corolla,No,LPG,127000,Automatic,6,12
40926,Actyon,Yes,Diesel,46916,Automatic,4,8
627,Jetta,Yes,Petrol,78829,Automatic,12,8
13485,Aqua,No,Hybrid,147431,Tiptronic,5,12
37476,CHR,No,Petrol,36099,Automatic,10,7
70678,Sonata,Yes,Petrol,34704,Automatic,4,6
8781,Fusion,Yes,Hybrid,194974,Automatic,0,8
21012,Cruze,No,Petrol,66000,Tiptronic,8,7
19416,Elantra,Yes,Petrol,120581,Automatic,4,13
14113,Camry,Yes,Hybrid,80000,Tiptronic,7,14
34811,RX 450,Yes,Hybrid,0,Automatic,12,8
18817,Elantra,Yes,Petrol,81250,Automatic,12,12
40983,H1,Yes,Diesel,112718,Automatic,4,9
17562,Prius,No,Hybrid,71000,Variator,12,14
4861,E 350,Yes,Diesel,128202,Automatic,12,12
33243,Santa FE,Yes,Diesel,175126,Automatic,4,9
28225,Optima,Yes,Hybrid,43000,Automatic,4,10
2274,Camry,Yes,Petrol,190698,Automatic,12,13
4861,E 350,Yes,Diesel,128202,Automatic,12,12
20071,Camry,Yes,Petrol,86357,Automatic,12,9
20149,Elantra,Yes,Petrol,136292,Automatic,4,13
22549,Elantra,Yes,Diesel,110000,Automatic,4,9
20385,Elantra,Yes,Petrol,179200,Tiptronic,12,10
12544,Optima,Yes,Hybrid,110898,Automatic,12,11
20385,Transit,No,Diesel,0,Manual,0,17
706,Tacoma,Yes,Petrol,141008,Automatic,0,11
20698,Q7,Yes,Diesel,194342,Automatic,12,11
25716,Volt,Yes,Plug-in Hybrid,91000,Variator,10,11
20438,Korando,Yes,Diesel,175346,Automatic,4,12
25716,Sportage,No,Petrol,136000,Tiptronic,10,12
5018,Insight,No,Hybrid,195703,Tiptronic,6,13
3293,Juke,Yes,Petrol,153888,Automatic,0,11
36899,H1,Yes,Diesel,90132,Automatic,4,8
30887,Elantra,Yes,Diesel,51966,Automatic,4,9
9408,Prius,No,Hybrid,194098,Automatic,0,17
8781,Captiva,Yes,Diesel,54258,Automatic,4,15
17876,Cr-v,Yes,Petrol,127000,Automatic,8,18
29094,Elantra,Yes,Petrol,84000,Automatic,4,7
16621,Jetta,Yes,Petrol,68000,Tiptronic,10,11
5018,E 350,Yes,Diesel,109139,Automatic,12,15
21805,H1,Yes,Diesel,55622,Automatic,4,13
2666,320,Yes,Petrol,25323,Automatic,12,6
23521,Escape,Yes,Petrol,192000,Tiptronic,10,11
11604,Zafira,No,Diesel,187000,Manual,8,15
549,Q7,Yes,Petrol,71717,Automatic,0,9
17305,Sonata,Yes,Petrol,158000,Automatic,4,14
26343,Elantra,Yes,Petrol,92000,Automatic,12,8
50184,Santa FE,Yes,Diesel,122497,Automatic,4,8
18503,RAV 4,No,Petrol,135000,Automatic,8,18
549,RX 350,Yes,Petrol,181189,Automatic,12,13
20488,H1,Yes,Diesel,45566,Automatic,4,13
16599,Sonata,Yes,Petrol,173000,Automatic,4,14
17111,Camry,Yes,Petrol,98000,Tiptronic,8,9
12544,Prius,No,Hybrid,91000,Variator,13,16
30950,Captiva,Yes,Diesel,104536,Automatic,4,10
8154,Elantra,No,Petrol,74000,Automatic,6,12
14113,Focus,No,Petrol,136000,Automatic,6,11
1333,Compass,Yes,Petrol,29278,Automatic,12,5
25440,I30,Yes,Petrol,71589,Automatic,4,10
13172,Aqua,No,Hybrid,185000,Variator,4,11
47120,RX 350,Yes,Petrol,114382,Automatic,4,14
1725,CT 200h,Yes,Hybrid,188194,Automatic,0,11
17500,Optima,No,Petrol,140000,Tiptronic,10,12
2117,Juke,Yes,Petrol,181997,Automatic,0,8
20005,Elantra,Yes,Petrol,129013,Automatic,4,13
12701,H1,Yes,Diesel,56765,Automatic,4,14
11917,500,Yes,Petrol,93000,Tiptronic,8,11
16621,Prius,No,Hybrid,171200,Automatic,6,13
25089,Aqua,Yes,Petrol,51440,Automatic,4,12
38609,H1,Yes,Diesel,121000,Automatic,4,8
21012,Sonata,Yes,Petrol,128000,Tiptronic,12,10
17249,Transit,No,Diesel,155126,Manual,2,16
29166,Q5,Yes,Petrol,150000,Tiptronic,8,14
9408,Fusion,Yes,Hybrid,0,Automatic,8,11
10349,Aqua,No,Hybrid,65000,Automatic,12,11
706,E 350,Yes,Diesel,138384,Automatic,12,15
42337,Tucson,Yes,Diesel,49697,Automatic,4,7
4077,GLE 350,Yes,Petrol,39814,Automatic,0,7
14586,Aqua,Yes,Petrol,106500,Automatic,4,11
1803,Insight,Yes,Hybrid,187312,Automatic,0,14
18817,Camry,Yes,Hybrid,35058,Automatic,12,6
12231,FIT,No,Hybrid,112000,Variator,8,11
50178,ML 350,Yes,Diesel,95000,Tiptronic,8,12
7840,328,Yes,Petrol,157000,Tiptronic,12,14
706,Camry,Yes,Hybrid,115312,Automatic,12,10
22266,ML 350,Yes,Diesel,193267,Automatic,12,12
39066,FIT,Yes,Petrol,14000,Automatic,4,9
2901,Elantra,Yes,Petrol,82114,Automatic,12,7
11917,500,Yes,Petrol,101547,Automatic,7,12
20385,Prius,Yes,Hybrid,88070,Automatic,10,12
3607,E 350,Yes,Petrol,139254,Automatic,12,12
17562,Camry,Yes,Petrol,59000,Tiptronic,10,10
15681,Golf,No,Petrol,20000,Automatic,6,14
9095,Prius,No,Hybrid,178000,Automatic,12,16
14113,Orlando,Yes,Petrol,34329,Automatic,4,9
16308,Prius C,No,Petrol,145600,Automatic,6,12
4547,Elantra,Yes,Petrol,115974,Automatic,12,7
3763,Camry,Yes,Hybrid,124912,Automatic,12,11
16308,Elantra,No,Petrol,86400,Tiptronic,4,9
13328,RX 450,Yes,Hybrid,186005,Automatic,12,14
1019,RX 450,Yes,Hybrid,138038,Automatic,12,11
16778,Elantra,No,Petrol,70000,Tiptronic,0,11
9879,Focus,No,Petrol,54935,Manual,8,9
15994,Optima,Yes,Petrol,11213,Automatic,12,5
42667,Actyon,Yes,Petrol,67523,Automatic,4,8
11447,Vitz,No,Petrol,171000,Variator,7,13
28852,Tucson,Yes,Petrol,150000,Tiptronic,8,11
35309,Actyon,Yes,Petrol,102268,Automatic,4,8
20266,Elantra,Yes,Petrol,125047,Automatic,4,13
19757,C-MAX,Yes,Plug-in Hybrid,1280,Automatic,12,10
4861,Elantra,Yes,Petrol,152278,Automatic,12,8
38580,Actyon,Yes,Diesel,97709,Automatic,4,7
34808,H1,Yes,Diesel,15602,Automatic,4,7
2587,Volt,Yes,Hybrid,0,Automatic,12,11
10976,Prius,No,Hybrid,145600,Automatic,12,16
14113,FIT,No,Hybrid,160000,Automatic,4,11
14426,Prius,No,Hybrid,145600,Automatic,12,14
19444,Elantra,Yes,Petrol,37000,Tiptronic,10,9
8386,Lacetti,Yes,Petrol,142460,Automatic,4,14
17562,Prius,Yes,Hybrid,150000,Automatic,7,12
6272,Jetta,Yes,Diesel,63792,Automatic,12,9
11917,Astra,No,Petrol,163000,Manual,8,16
23521,328,Yes,Petrol,120000,Tiptronic,8,13
19601,Elantra,Yes,LPG,35607,Automatic,4,9
2500,Sprinter,No,Diesel,1111,Manual,7,14
17249,Optima,Yes,Petrol,95000,Tiptronic,6,11
43062,Santa FE,Yes,Diesel,160931,Automatic,4,8
24148,Tucson,Yes,Petrol,121300,Automatic,6,12
8624,Sonata,Yes,LPG,91475,Automatic,4,11
43281,Actyon,Yes,Diesel,61506,Automatic,4,7
14113,Accent,Yes,Diesel,32064,Automatic,4,10
16935,Juke,Yes,Petrol,124800,Automatic,0,13
15685,FIT,No,Hybrid,118507,Automatic,4,11
6429,Santa FE,Yes,Petrol,104181,Automatic,12,9
11604,Sonata,Yes,Petrol,185600,Automatic,12,13
27500,Vito,No,Diesel,0,Manual,2,16
5018,RX 450,Yes,Hybrid,167222,Automatic,12,14
21410,Malibu,Yes,Petrol,133778,Automatic,4,12
10349,Passat,Yes,Petrol,67120,Automatic,12,7
14050,Santa FE,Yes,Diesel,53114,Automatic,4,14
50560,Captiva,Yes,Diesel,37691,Automatic,4,6
30931,Elantra,Yes,Petrol,35798,Automatic,4,6
13338,Sonata,Yes,Petrol,99488,Automatic,4,14
28780,Santa FE,Yes,Diesel,129129,Automatic,4,13
22260,Malibu,Yes,Petrol,97907,Automatic,4,11
6899,Captiva,Yes,Diesel,77778,Automatic,4,16
6899,Focus,No,Petrol,144000,Tiptronic,8,11
14834,Elantra,Yes,Petrol,131443,Automatic,4,12
22894,CT 200h,Yes,Hybrid,89000,Variator,10,12
19757,Prius C,No,Hybrid,73000,Automatic,12,10
23521,Juke,No,Petrol,101717,Manual,12,9
31047,X5,Yes,Diesel,70994,Automatic,0,12
75266,X5,Yes,Petrol,33600,Tiptronic,10,8
21639,CT 200h,Yes,Hybrid,139000,Automatic,6,12
20610,Tucson,Yes,Diesel,195401,Automatic,4,12
49259,Santa FE,Yes,Diesel,121390,Automatic,4,9
28532,Elantra,Yes,Petrol,39770,Automatic,4,8
23521,Highlander,Yes,Petrol,140966,Automatic,12,12
18503,Elantra,Yes,LPG,31151,Automatic,4,8
13172,Impala,No,Petrol,180000,Automatic,6,12
47512,Santa FE,Yes,Diesel,144333,Automatic,4,8
6899,Note,No,Petrol,120000,Variator,4,18
17249,Fusion,Yes,Plug-in Hybrid,148000,Automatic,8,9
3763,Volt,Yes,Hybrid,138491,Automatic,0,10
6429,Explorer,Yes,Petrol,0,Automatic,12,11
57990,Sonata,Yes,Petrol,13715,Automatic,4,6
3136,Camry,Yes,Hybrid,159379,Automatic,12,12
12240,Accent,Yes,Diesel,98624,Automatic,4,12
14069,Aqua,Yes,Petrol,113971,Automatic,4,12
5802,Explorer,Yes,Petrol,148454,Automatic,12,10
941,E 350,Yes,Diesel,184467,Automatic,12,10
13764,March,Yes,Petrol,50000,Automatic,4,10
50178,RAV 4,No,Hybrid,107200,Automatic,10,9
13172,Camry,No,Hybrid,102000,Tiptronic,9,17
15681,H1,Yes,Diesel,71545,Automatic,4,16
23994,Orlando,Yes,Diesel,135039,Automatic,4,9
17562,Volt,Yes,Plug-in Hybrid,114000,Automatic,8,13
21953,Elantra,No,Petrol,150000,Tiptronic,8,9
18817,328,Yes,Petrol,78000,Tiptronic,10,13
16621,Veloster,Yes,Petrol,105000,Tiptronic,8,12
2666,ML 350,Yes,Diesel,0,Automatic,12,13
32929,ML 350,Yes,Petrol,169600,Automatic,8,15
10349,A4,Yes,Petrol,150000,Manual,4,17
15053,Cruze,No,Petrol,0,Automatic,0,6
1882,E 350,Yes,Diesel,146395,Automatic,12,10
14906,Sonata,Yes,LPG,34569,Automatic,4,9
27654,Tucson,Yes,Diesel,91033,Automatic,4,13
3607,Juke,Yes,Petrol,129128,Automatic,0,11
1411,RX 350,Yes,Petrol,124003,Automatic,12,13
15825,Genesis,Yes,Petrol,81384,Automatic,4,14
19130,Sonata,No,Petrol,142400,Tiptronic,8,9
16621,Optima,Yes,Petrol,38497,Automatic,4,10
14426,Elantra,No,Petrol,92800,Tiptronic,8,10
11604,Prius,No,Hybrid,167000,Variator,12,17
39829,GX 460,Yes,Petrol,155821,Automatic,0,14
34572,Tucson,Yes,Diesel,146948,Automatic,4,9
18305,H1,Yes,Diesel,61272,Automatic,4,12
2666,Passat,Yes,Petrol,36235,Automatic,12,9
16960,Aqua,Yes,Petrol,81400,Automatic,4,12
5018,Juke,Yes,Petrol,111402,Automatic,0,9
3293,Santa FE,Yes,Petrol,154782,Automatic,12,12
1019,Fusion,Yes,Hybrid,0,Automatic,0,10
20698,Jetta,Yes,Petrol,52000,Tiptronic,8,8
16041,Cruze,Yes,Petrol,83721,Automatic,4,12
13642,E 350,Yes,Diesel,64496,Automatic,12,13
1568,Tundra,Yes,Petrol,128000,Automatic,12,9
31361,Prius,No,Hybrid,26000,Automatic,10,9
12388,E 350,Yes,Diesel,189530,Automatic,12,14
3058,A7,Yes,Petrol,140507,Automatic,0,10
18817,Prius,No,Hybrid,10700,Automatic,10,11
784,Elantra,Yes,Petrol,43944,Automatic,12,8
941,Jetta,Yes,Diesel,175389,Automatic,12,13
22894,ML 350,Yes,Diesel,79080,Automatic,12,9
9722,Camry,Yes,Hybrid,127515,Automatic,12,6
30200,C 250,Yes,Petrol,136000,Tiptronic,12,12
52931,Santa FE,Yes,Diesel,119768,Automatic,4,8
2430,Malibu,Yes,Petrol,142714,Automatic,12,9
17249,A4,Yes,Petrol,167000,Tiptronic,4,14
549,E 350,Yes,Petrol,103427,Automatic,12,10
1568,Fusion,Yes,Hybrid,107166,Automatic,0,9
31047,X5,Yes,Diesel,70994,Automatic,0,12
10036,Prius,No,Hybrid,170000,Automatic,8,17
14113,Forester,No,Petrol,106000,Tiptronic,6,14
627,Volt,Yes,Hybrid,102379,Automatic,12,7
17249,Elantra,No,Petrol,139867,Automatic,0,11
89379,X5,Yes,Petrol,72000,Tiptronic,12,10
4234,C 250,Yes,Petrol,105909,Automatic,12,10
17249,Optima,No,Hybrid,0,Automatic,0,9
15367,Prius C,No,Hybrid,182000,Variator,9,12
18817,CT 200h,Yes,Hybrid,143000,Automatic,12,13
55678,Tucson,Yes,Petrol,19961,Automatic,4,6
4391,Camry,Yes,Petrol,0,Automatic,12,12
14113,Sonata,No,Petrol,171000,Tiptronic,4,13
14740,Elantra,Yes,Petrol,27368,Automatic,12,5
16621,Optima,Yes,Petrol,88000,Tiptronic,12,12
26030,Cr-v,No,Petrol,49000,Automatic,0,10
18817,Elantra,No,Petrol,24000,Tiptronic,12,10
627,X5,Yes,Petrol,171382,Automatic,0,15
13799,Camry,Yes,Petrol,63837,Automatic,12,7
13799,Prius,No,Hybrid,181129,Automatic,12,15
16778,Optima,Yes,Petrol,36545,Automatic,4,10
16465,Optima,Yes,Petrol,39265,Automatic,4,10
15367,Optima,Yes,Petrol,63000,Automatic,8,11
15524,535,Yes,Diesel,83600,Automatic,12,10
10349,Passat,Yes,Petrol,155283,Tiptronic,12,11
21953,Korando,Yes,Diesel,112295,Automatic,4,12
41064,Santa FE,Yes,Diesel,81000,Automatic,4,10
19757,Cruze,Yes,Petrol,65600,Automatic,10,8
14113,Sonata,Yes,Petrol,107855,Tiptronic,8,11
20385,Optima,Yes,Petrol,156800,Tiptronic,10,12
17249,Camry,Yes,Hybrid,124000,Automatic,9,12
20385,Sonata,No,Petrol,102400,Automatic,6,9
941,RX 350,Yes,Petrol,182618,Automatic,12,14
13488,Aqua,Yes,Petrol,85000,Automatic,4,12
5018,Sonata,Yes,Hybrid,71218,Automatic,0,8
10964,Aqua,Yes,Petrol,165900,Automatic,4,11
25591,Elantra,Yes,Petrol,103543,Automatic,4,10
40769,E 350,Yes,Diesel,106000,Automatic,10,13
39201,GX 460,Yes,Petrol,155821,Automatic,0,14
52034,Explorer,Yes,Petrol,127923,Automatic,4,9
41553,Sonata,Yes,Petrol,16922,Automatic,4,6
10976,FIT,No,Petrol,113349,Variator,4,14
549,GLE 350,Yes,Petrol,91493,Automatic,0,8
32929,CT 200h,Yes,Hybrid,69500,Automatic,12,10
100060,Santa FE,Yes,Diesel,13835,Automatic,4,5
25597,Captiva,Yes,Diesel,101331,Automatic,4,9
15367,Sonata,No,Petrol,87000,Tiptronic,8,14
31449,REXTON,Yes,Diesel,101335,Automatic,4,11
14426,Elantra,Yes,Diesel,78836,Automatic,4,10
20385,Outlander,No,Petrol,103000,Variator,12,12
8500,328,Yes,Petrol,10000,Tiptronic,10,14
14113,Prius,Yes,Hybrid,182400,Automatic,10,17
17942,Actyon,Yes,Diesel,59900,Automatic,4,14
706,Camry,Yes,Hybrid,115312,Automatic,12,10
5488,Camry,Yes,Hybrid,109798,Automatic,12,10
72130,Camry,Yes,Hybrid,52000,Tiptronic,10,6
19444,Prius,No,Hybrid,138000,Automatic,6,11
21953,Prius,No,Hybrid,156800,Automatic,8,12
16621,E 350,Yes,Diesel,119379,Automatic,12,13
16935,Fusion,No,Petrol,137600,Automatic,8,9
25716,Prius,No,Plug-in Hybrid,134400,Variator,9,12
8154,Q5,Yes,Petrol,157464,Automatic,0,12
27946,Tucson,Yes,Diesel,93290,Automatic,4,13
2901,A7,Yes,Petrol,140507,Automatic,0,10
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
28608,Malibu,Yes,Petrol,115131,Automatic,4,10
18817,Fusion,No,Petrol,152000,Tiptronic,10,11
10349,I30,Yes,Diesel,75125,Automatic,4,15
18503,Elantra,Yes,LPG,33091,Automatic,4,8
23521,530,Yes,Diesel,0,Tiptronic,12,15
549,Highlander,Yes,Hybrid,0,Automatic,12,12
10036,Prius,No,Petrol,13000,Automatic,12,16
20071,Optima,Yes,Petrol,30088,Automatic,4,8
3920,XV,Yes,Hybrid,123472,Automatic,12,10
37006,328,Yes,Petrol,38415,Tiptronic,12,9
7837,Sportage,Yes,Diesel,189330,Automatic,4,16
6899,Sonata,Yes,LPG,68633,Automatic,4,11
18422,Aqua,Yes,Petrol,22878,Automatic,4,11
14113,Elantra,No,Petrol,113600,Tiptronic,8,12
38574,H1,Yes,LPG,132320,Automatic,4,9
16308,Prius,Yes,Hybrid,16566,Automatic,12,6
23521,Highlander,Yes,Petrol,140966,Automatic,12,12
81808,Explorer,Yes,Petrol,80000,Automatic,4,7
16935,Passat,Yes,Petrol,84000,Tiptronic,12,11
11917,FIT,No,Hybrid,121000,Variator,4,13
7840,Captiva,Yes,Diesel,54278,Automatic,4,16
39226,Tucson,Yes,Diesel,88230,Automatic,4,8
53420,Santa FE,Yes,Diesel,78121,Automatic,4,7
34836,Tucson,Yes,Diesel,100628,Automatic,4,7
10349,Optima,Yes,Petrol,50338,Automatic,4,11
11447,Camry,Yes,Petrol,31904,Automatic,12,6
21953,Prius,Yes,Hybrid,198400,Variator,5,12
10976,Jetta,Yes,Petrol,70000,Automatic,10,12
12861,Lacetti,Yes,Petrol,127938,Automatic,4,15
7495,Spark,Yes,Petrol,144265,Automatic,4,12
33500,Malibu,Yes,Petrol,6500,Tiptronic,10,6
20005,Elantra,Yes,Petrol,115934,Automatic,4,13
9095,Spark,Yes,Petrol,100000,Tiptronic,12,12
22894,Camry,No,Petrol,75000,Tiptronic,8,12
22298,REXTON,Yes,Diesel,148654,Automatic,4,15
20266,Elantra,Yes,Petrol,38193,Automatic,4,14
37229,Tucson,Yes,Diesel,100267,Automatic,4,8
19757,Prius,No,Hybrid,169600,Variator,8,10
7840,Cruze,Yes,Petrol,52546,Automatic,4,15
46991,Santa FE,Yes,Diesel,195933,Automatic,4,8
5175,Cruze,Yes,Petrol,177839,Automatic,4,15
13172,Volt,Yes,Hybrid,77222,Automatic,12,7
4391,Optima,Yes,Petrol,57960,Automatic,12,9
12600,Optima,Yes,Petrol,0,Tiptronic,0,11
35752,Tucson,No,Petrol,31000,Tiptronic,10,8
31675,Tacoma,Yes,Petrol,1669,Automatic,12,4
30750,H1,Yes,Diesel,115474,Automatic,4,10
8163,Aqua,Yes,Hybrid,127834,Automatic,4,9
36219,REXTON,Yes,Diesel,123303,Automatic,4,9
47217,H1,Yes,Diesel,112523,Automatic,4,7
15994,E 350,Yes,Diesel,170429,Automatic,12,13
40983,Santa FE,Yes,Diesel,95000,Automatic,4,11
10976,Vectra,Yes,Diesel,128000,Manual,6,17
23521,328,Yes,Petrol,58173,Automatic,0,10
16935,CT 200h,Yes,Hybrid,94949,Automatic,0,9
42692,Santa FE,Yes,Diesel,157612,Automatic,4,10
8467,Optima,Yes,Petrol,61860,Automatic,4,11
14113,Prius,No,Hybrid,169600,Automatic,10,14
9408,Passat,Yes,Petrol,179200,Tiptronic,8,12
28225,Juke,Yes,Petrol,51000,Tiptronic,12,9
21326,Prius,Yes,Hybrid,118000,Automatic,12,12
10976,FIT,No,Petrol,2000,Automatic,4,14
27284,328,Yes,Petrol,176000,Tiptronic,8,11
29793,C 180,Yes,Petrol,102400,Automatic,12,10
7527,GLE 350,Yes,Petrol,55403,Automatic,0,7
22894,H1,Yes,Diesel,124444,Automatic,4,13
19444,Prius,Yes,Hybrid,91200,Automatic,0,11
1098,Optima,Yes,Petrol,134598,Automatic,12,8
9095,Focus,No,Petrol,139200,Automatic,10,12
18826,Elantra,Yes,Petrol,120334,Automatic,4,12
18817,Prius,No,Hybrid,118856,Automatic,0,10
6743,Lacetti,Yes,Petrol,71479,Automatic,4,14
11967,Aqua,Yes,Petrol,175200,Automatic,4,12
38762,FIT,Yes,Petrol,27428,Automatic,4,7
18616,Orlando,Yes,Diesel,164745,Automatic,4,12
38157,Tucson,Yes,Diesel,80000,Automatic,4,7
14740,Malibu,Yes,Petrol,38194,Automatic,4,11
3763,Volt,Yes,Hybrid,138491,Automatic,0,10
55823,RX 450,Yes,Hybrid,187000,Tiptronic,12,12
20322,H1,Yes,Diesel,45433,Automatic,4,10
3136,Camry,Yes,Hybrid,159379,Automatic,12,12
28589,Tucson,Yes,Diesel,103755,Automatic,4,10
15988,Aqua,Yes,Hybrid,44545,Automatic,4,11
3450,Camry,Yes,Hybrid,9626,Automatic,12,5
4391,Prius,Yes,Hybrid,151923,Automatic,12,10
27654,Tucson,Yes,Diesel,142035,Automatic,4,13
17405,Cruze,No,Petrol,44800,Automatic,12,7
18189,Prius,No,Hybrid,81000,Automatic,8,13
38445,Tucson,Yes,Diesel,92487,Automatic,4,8
14834,Elantra,Yes,Petrol,101387,Automatic,4,14
43655,H1,Yes,Diesel,96117,Automatic,4,7
48998,Santa FE,Yes,Diesel,91018,Automatic,4,10
1019,X5,Yes,Diesel,137802,Automatic,0,11
15245,Genesis,Yes,Petrol,117492,Automatic,4,13
29420,Santa FE,Yes,Diesel,188000,Automatic,4,11
18211,Sonata,Yes,LPG,150000,Automatic,4,12
42880,Civic,Yes,Petrol,83984,Automatic,4,10
31047,Tacoma,Yes,Petrol,17542,Automatic,12,5
2038,Camry,Yes,Petrol,159221,Automatic,12,12
13589,Cruze,Yes,Diesel,167691,Automatic,4,10
27654,Korando,Yes,Diesel,105821,Automatic,4,10
10036,Fiesta,No,Petrol,107200,Automatic,12,12
39201,CT 200h,Yes,Hybrid,15000,Automatic,0,8
17249,Sonata,No,Petrol,0,Automatic,0,7
18817,Prius,No,Hybrid,183300,Automatic,6,14
23521,Mustang,No,Petrol,156192,Manual,12,11
60499,Civic,Yes,Petrol,27244,Automatic,4,6
20450,Passat,Yes,Petrol,81115,Tiptronic,12,12
11287,Accent,Yes,Diesel,38624,Automatic,4,10
81539,GX 460,Yes,Petrol,155976,Automatic,0,8
31744,Actyon,Yes,Petrol,121025,Automatic,4,8
43868,Actyon,Yes,Petrol,26000,Automatic,4,8
26030,Volt,No,Plug-in Hybrid,70400,Automatic,8,10
12544,Prius,No,Hybrid,135000,Automatic,4,17
72130,C 300,Yes,Petrol,56800,Tiptronic,12,7
26795,Aqua,Yes,Hybrid,56450,Automatic,4,10
36065,Santa FE,Yes,Diesel,98000,Tiptronic,10,12
11917,Spark,Yes,Petrol,32839,Automatic,4,8
44846,RX 450,Yes,Hybrid,90000,Automatic,12,13
25500,ML 350,Yes,Petrol,126700,Automatic,6,18
11290,Insight,No,Hybrid,132450,Automatic,8,15
12231,Aqua,No,Hybrid,41000,Automatic,6,11
111332,GX 460,Yes,Petrol,92800,Tiptronic,10,10
16960,Aqua,Yes,Petrol,82000,Automatic,4,9
42171,H1,Yes,Diesel,102338,Automatic,4,8
20814,Elantra,Yes,Petrol,83814,Automatic,4,8
38311,Santa FE,Yes,Diesel,169189,Automatic,4,10
26971,Tacoma,Yes,Petrol,18555,Automatic,12,5
22580,ML 350,Yes,Petrol,13900,Tiptronic,10,17
3763,Juke,Yes,Petrol,88475,Automatic,0,9
12541,Prius,No,Hybrid,90000,Automatic,12,11
26149,Elantra,Yes,Petrol,56746,Automatic,4,11
8467,Prius,No,Hybrid,190000,Variator,6,14
36401,Tucson,Yes,Diesel,149608,Automatic,4,7
12544,Jetta,Yes,Petrol,11000,Tiptronic,8,12
28391,H1,Yes,Diesel,144000,Automatic,4,10
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
30241,Compass,Yes,Petrol,100133,Automatic,4,11
27598,CHR,Yes,Petrol,18754,Automatic,12,6
11917,Jetta,No,Petrol,11111,Manual,6,17
8386,Lacetti,Yes,Diesel,164372,Automatic,4,14
5488,Camry,Yes,Hybrid,109798,Automatic,12,10
35124,Santa FE,No,Petrol,120000,Tiptronic,8,10
53154,Santa FE,Yes,Diesel,102313,Automatic,4,8
17876,Golf,No,Diesel,0,Manual,12,12
28225,C 250,Yes,Petrol,156800,Automatic,12,12
1882,Camry,Yes,Hybrid,129170,Automatic,12,14
34074,Elantra,Yes,Petrol,58515,Automatic,4,6
706,Sonata,Yes,Hybrid,0,Automatic,0,12
15367,Fusion,No,Petrol,120000,Automatic,0,10
45204,Civic,Yes,Petrol,53938,Automatic,4,8
3450,CT 200h,Yes,Hybrid,76427,Automatic,0,12
40769,C 250,Yes,Petrol,36000,Tiptronic,12,12
30906,FIT,Yes,Petrol,67000,Automatic,4,7
8963,Lacetti,Yes,Petrol,153915,Automatic,4,14
21326,Korando,Yes,Diesel,161457,Automatic,4,13
627,CT 200h,Yes,Hybrid,192683,Automatic,0,12
1568,Tundra,Yes,Petrol,128000,Automatic,12,9
4861,Civic,Yes,Hybrid,49272,Automatic,0,9
43655,H1,Yes,Diesel,96117,Automatic,4,7
18826,Elantra,Yes,Petrol,112645,Automatic,4,12
6272,Forester,No,Petrol,102000,Tiptronic,10,13
9252,FIT,No,Petrol,174000,Tiptronic,8,16
11290,Prius C,No,Hybrid,100000,Tiptronic,12,12
13808,Elantra,Yes,Petrol,52274,Automatic,4,13
2117,Volt,Yes,Hybrid,192122,Automatic,12,10
706,RX 350,Yes,Petrol,192338,Automatic,12,13
33870,ML 350,Yes,Diesel,16981,Automatic,6,12
706,RX 350,Yes,Petrol,172659,Automatic,12,14
46891,Impala,Yes,Petrol,101812,Automatic,4,8
25089,Camry,No,Hybrid,75000,Variator,4,11
17876,Sonata,Yes,Hybrid,162000,Automatic,12,11
21326,RAV 4,No,Diesel,156000,Manual,6,17
1019,Elantra,Yes,Petrol,73022,Automatic,12,8
17249,Elantra,No,Petrol,66000,Tiptronic,8,10
12701,Santa FE,Yes,Petrol,42280,Automatic,12,10
